zona,toponimia,latitud,longitud,tipo_actividad,fecha_inicio,fecha_fin,cantidad,unidad
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-03-27T13:52:00,2024-03-27T18:00:00,24,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-03-28T13:32:00,2024-03-28T18:00:00,58,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-03-29T14:21:00,2024-03-29T18:00:00,82,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-03-30T12:59:00,2024-03-30T18:00:00,106,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-03-31T12:26:00,2024-03-31T18:00:00,83,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-01T13:50:00,2024-04-01T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-01T13:50:00,2024-04-01T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-02T14:10:00,2024-04-02T18:00:00,5,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-03T13:51:00,2024-04-03T18:00:00,12,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-04T13:46:00,2024-04-04T18:00:00,5,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-05T13:28:00,2024-04-05T18:00:00,10,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-06T13:39:00,2024-04-06T18:00:00,41,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-07T12:27:00,2024-04-07T18:00:00,70,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-08T13:57:00,2024-04-08T18:00:00,3,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-09T12:50:00,2024-04-09T18:00:00,0,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-17T13:10:00,2024-04-17T18:00:00,1,OTROS
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-18T13:45:00,2024-04-18T18:00:00,27,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-19T13:47:00,2024-04-19T18:00:00,14,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-20T12:24:00,2024-04-20T18:00:00,76,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-21T12:29:00,2024-04-21T18:00:00,129,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-22T13:45:00,2024-04-22T18:00:00,7,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-23T12:30:00,2024-04-23T18:00:00,3,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-24T14:01:00,2024-04-24T18:00:00,9,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-24T16:45:00,2024-04-25T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-26T14:00:00,2024-04-26T18:00:00,47,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-27T12:58:00,2024-04-27T18:00:00,142,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-28T13:00:00,2024-04-28T18:00:00,1,OTROS
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-29T13:20:00,2024-04-29T18:00:00,21,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-29T13:20:00,2024-04-29T18:00:00,4,AUTOBUS
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-29T16:57:00,2024-04-30T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-30T14:00:00,2024-04-30T18:00:00,4,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-04-30T16:48:00,2024-05-01T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-01T18:00:00,2024-01-02T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-01T18:00:00,2024-01-02T10:00:00,3,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-02T13:13:00,2024-01-03T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-02T13:13:00,2024-01-03T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-03T18:17:00,2024-01-04T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-03T18:17:00,2024-01-04T10:00:00,3,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-04T18:32:00,2024-01-05T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-06T18:00:00,2024-01-07T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-06T18:00:00,2024-01-07T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-07T18:00:00,2024-01-08T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-07T18:00:00,2024-01-08T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-08T18:06:00,2024-01-09T10:00:00,1,OTROS
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-09T19:22:00,2024-01-10T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-10T18:00:00,2024-01-11T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-10T18:00:00,2024-01-11T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-11T18:00:00,2024-01-12T18:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-11T18:00:00,2024-01-12T18:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-12T18:00:00,2024-01-13T18:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-13T13:18:00,2024-01-14T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-13T13:18:00,2024-01-14T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-14T18:01:00,2024-01-15T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-15T17:47:00,2024-01-16T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-16T18:00:00,2024-01-17T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-16T18:00:00,2024-01-17T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-18T17:56:00,2024-01-19T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-19T17:45:00,2024-01-20T10:00:00,1,OTROS
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-20T18:26:00,2024-01-21T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-21T18:00:00,2024-01-22T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-21T18:00:00,2024-01-22T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-22T17:41:00,2024-01-23T17:41:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-22T17:41:00,2024-01-23T17:41:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-23T18:03:00,2024-01-24T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-23T18:03:00,2024-01-24T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-24T17:53:00,2024-01-25T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-24T17:53:00,2024-01-25T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-25T17:45:00,2024-01-26T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-27T18:18:00,2024-01-28T10:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-29T17:54:00,2024-01-30T18:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-30T17:54:00,2024-01-31T10:00:00,5,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-01-30T17:54:00,2024-01-31T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-01T18:02:00,2024-02-02T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-01T18:02:00,2024-02-02T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-03T17:49:00,2024-02-04T10:00:00,10,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-04T17:54:00,2024-02-05T10:00:00,10,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-05T18:00:00,2024-02-06T10:00:00,10,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-06T18:00:00,2024-02-07T18:00:00,3,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-06T18:00:00,2024-02-07T18:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-07T17:52:00,2024-02-08T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-07T17:52:00,2024-02-08T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-08T17:50:00,2024-02-09T10:00:00,5,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-09T17:42:00,2024-02-10T10:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-11T18:01:00,2024-02-12T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-11T18:01:00,2024-02-12T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-12T18:13:00,2024-02-13T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-13T18:09:00,2024-02-14T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-13T18:09:00,2024-02-14T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-14T18:15:00,2024-02-15T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-14T18:15:00,2024-02-15T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-16T17:54:00,2024-02-17T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-16T17:54:00,2024-02-17T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-17T17:51:00,2024-02-18T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-17T17:52:00,2024-02-18T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-17T17:52:00,2024-02-18T10:00:00,4,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-18T17:43:00,2024-02-19T10:00:00,5,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-19T18:16:00,2024-02-20T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-19T18:16:00,2024-02-20T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-20T18:00:00,2024-02-21T10:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-20T18:00:00,2024-02-21T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-21T18:18:00,2024-02-22T10:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-22T18:00:00,2024-02-23T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-23T18:21:00,2024-02-24T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-24T18:15:00,2024-02-25T10:00:00,7,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-24T13:55:00,2024-02-25T10:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-25T14:23:00,2024-02-26T10:00:00,8,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-25T18:20:00,2024-02-26T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-27T18:42:00,2024-02-28T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-27T18:42:00,2024-02-28T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-28T18:10:00,2024-02-29T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-28T18:10:00,2024-02-29T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-02-29T18:08:00,2024-03-01T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-01T17:57:00,2024-03-02T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-02T17:51:00,2024-03-03T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-02T17:51:00,2024-03-03T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-03T17:56:00,2024-03-04T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-05T17:58:00,2024-03-06T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-05T17:58:00,2024-03-06T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-06T17:50:00,2024-03-07T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-08T18:00:00,2024-03-09T18:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-09T18:03:00,2024-03-10T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-10T18:41:00,2024-03-11T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-10T18:41:00,2024-03-11T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-12T18:03:00,2024-03-13T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-13T17:50:00,2024-03-14T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-13T17:50:00,2024-03-14T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-14T18:30:00,2024-03-15T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-14T18:30:00,2024-03-15T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-15T17:57:00,2024-03-16T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-16T18:04:00,2024-03-17T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-17T17:47:00,2024-03-18T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-23T13:36:00,2024-03-24T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-23T18:35:00,2024-03-24T10:00:00,12,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-23T18:35:00,2024-03-24T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-24T13:18:00,2024-03-25T10:00:00,0,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-24T18:24:00,2024-03-25T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-25T17:56:00,2024-03-26T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-26T18:03:00,2024-03-27T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-28T17:54:00,2024-03-29T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-29T18:00:00,2024-03-30T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-30T18:10:00,2024-03-31T10:00:00,6,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-31T17:03:00,2024-04-01T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-03-31T17:03:00,2024-04-01T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-01T17:44:00,2024-04-02T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-01T17:44:00,2024-04-02T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-02T17:45:00,2024-04-03T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-03T17:37:00,2024-04-04T10:00:00,3,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-04T17:38:00,2024-04-05T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-04T17:38:00,2024-04-05T10:00:00,4,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-05T18:00:00,2024-04-06T10:00:00,1,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-05T18:00:00,2024-04-06T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-06T18:00:00,2024-04-07T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-07T18:00:00,2024-04-08T18:00:00,9,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-08T18:01:00,2024-04-09T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-19T18:00:00,2024-04-20T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-20T12:27:00,2024-04-21T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-20T12:27:00,2024-04-21T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-21T12:33:00,2024-04-22T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-21T12:33:00,2024-04-22T10:00:00,5,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-22T17:22:00,2024-04-23T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-23T18:00:00,2024-04-24T10:00:00,2,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-25T17:55:00,2024-04-26T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-25T17:55:00,2024-04-26T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-26T17:10:00,2024-04-27T10:00:00,1,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-27T17:50:00,2024-04-28T10:00:00,4,TIENDA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-27T17:50:00,2024-04-28T10:00:00,2,AUTOCARAVANA
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Zona Acampada,2024-04-28T17:45:00,2024-04-29T10:00:00,2,TIENDA
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-08T14:20:00,2024-01-08T18:00:00,3,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-02T14:00:00,2024-02-02T18:00:00,93,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-03T14:00:00,2024-02-03T18:00:00,80,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-17T13:30:00,2024-02-17T18:00:00,20,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-18T13:53:00,2024-02-18T18:00:00,30,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-01T14:00:00,2024-04-01T18:00:00,7,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-02T14:00:00,2024-04-02T18:00:00,4,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-04T14:18:00,2024-04-04T18:00:00,10,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-07T17:00:00,2024-04-07T18:00:00,75,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-17T13:50:00,2024-04-17T18:00:00,1,OTROS
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-26T13:08:00,2024-04-26T18:00:00,7,TURISMO
El Sauzal,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-27T14:06:00,2024-04-27T18:00:00,130,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-01T13:45:00,2024-01-01T18:00:00,16,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-02T13:46:00,2024-01-02T18:00:00,7,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-03T13:38:00,2024-01-03T18:00:00,9,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-04T13:34:00,2024-01-04T18:00:00,11,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-05T13:26:00,2024-01-05T18:00:00,5,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-06T13:49:00,2024-01-06T18:00:00,18,TURISMO
El Tanque,SN JOSE DE LOS LLANOS,28.32950170541101,-16.78597277982132,Area Recreativa,2024-01-07T13:47:00,2024-01-07T18:00:00,38,TURISMO
